t(s) , h(t)(dm)
301.100000 , 0.129690
301.200000 , 0.129690
301.300000 , 0.129690
301.400000 , 0.129690
301.500000 , 0.129690
301.600000 , 0.129690
301.700000 , 0.129690
301.800000 , 0.129690
301.900000 , 0.129690
302.000000 , 0.129690
302.100000 , 0.129690
302.200000 , 0.129690
302.300000 , 0.129690
302.400000 , 0.129690
302.500000 , 0.129690
302.600000 , 0.129690
302.700000 , 0.129690
302.800000 , 0.129690
302.900000 , 0.129690
303.000000 , 0.129690
303.100000 , 0.129690
303.200000 , 0.129690
303.300000 , 0.129690
303.400000 , 0.129690
303.500000 , 0.129690
303.600000 , 0.129690
303.700000 , 0.129690
303.800000 , 0.129690
303.900000 , 0.129690
304.000000 , 0.129690
304.100000 , 0.129690
304.200000 , 0.129690
304.300000 , 0.129690
304.400000 , 0.129690
304.500000 , 0.129690
304.600000 , 0.129690
304.700000 , 0.129690
304.800000 , 0.129690
304.900000 , 0.129690
305.000000 , 0.129690
305.100000 , 0.129690
305.200000 , 0.129690
305.300000 , 0.129690
305.400000 , 0.129690
305.500000 , 0.129690
305.600000 , 0.129690
305.700000 , 0.129690
305.800000 , 0.129690
305.900000 , 0.129690
306.000000 , 0.129690
306.100000 , 0.129690
306.200000 , 0.129690
306.300000 , 0.129690
306.400000 , 0.129690
306.500000 , 0.129690
306.600000 , 0.129690
306.700000 , 0.129690
306.800000 , 0.129690
306.900000 , 0.129690
307.000000 , 0.129690
307.100000 , 0.129690
307.200000 , 0.129690
307.300000 , 0.129690
307.400000 , 0.129690
307.500000 , 0.129690
307.600000 , 0.129690
307.700000 , 0.129690
307.800000 , 0.129690
307.900000 , 0.129690
308.000000 , 0.129690
308.100000 , 0.129690
308.200000 , 0.129690
308.300000 , 0.129690
308.400000 , 0.129690
308.500000 , 0.129690
308.600000 , 0.129690
308.700000 , 0.129690
308.800000 , 0.129690
308.900000 , 0.129690
309.000000 , 0.129690
309.100000 , 0.129690
309.200000 , 0.129690
309.300000 , 0.129690
309.400000 , 0.129691
309.500000 , 0.129691
309.600000 , 0.129691
309.700000 , 0.129691
309.800000 , 0.129691
309.900000 , 0.129691
310.000000 , 0.129691
310.100000 , 0.129691
310.200000 , 0.129691
310.300000 , 0.129691
310.400000 , 0.129691
310.500000 , 0.129691
310.600000 , 0.129691
310.700000 , 0.129691
310.800000 , 0.129691
310.900000 , 0.129691
311.000000 , 0.129691
311.100000 , 0.129691
311.200000 , 0.129691
311.300000 , 0.129691
311.400000 , 0.129691
311.500000 , 0.129691
311.600000 , 0.129691
311.700000 , 0.129691
311.800000 , 0.129691
311.900000 , 0.129691
312.000000 , 0.129691
312.100000 , 0.129691
312.200000 , 0.129691
312.300000 , 0.129691
312.400000 , 0.129691
312.500000 , 0.129691
312.600000 , 0.129691
312.700000 , 0.129691
312.800000 , 0.129691
312.900000 , 0.129691
313.000000 , 0.129691
313.100000 , 0.129691
313.200000 , 0.129691
313.300000 , 0.129691
313.400000 , 0.129691
313.500000 , 0.129691
313.600000 , 0.129691
313.700000 , 0.129691
313.800000 , 0.129691
313.900000 , 0.129691
314.000000 , 0.129691
314.100000 , 0.129691
314.200000 , 0.129691
314.300000 , 0.129691
314.400000 , 0.129691
314.500000 , 0.129691
314.600000 , 0.129691
314.700000 , 0.129691
314.800000 , 0.129691
314.900000 , 0.129691
315.000000 , 0.129691
315.100000 , 0.129691
315.200000 , 0.129691
315.300000 , 0.129691
315.400000 , 0.129691
315.500000 , 0.129691
315.600000 , 0.129691
315.700000 , 0.129691
315.800000 , 0.129691
315.900000 , 0.129691
316.000000 , 0.129691
316.100000 , 0.129691
316.200000 , 0.129691
316.300000 , 0.129691
316.400000 , 0.129691
316.500000 , 0.129691
316.600000 , 0.129691
316.700000 , 0.129691
316.800000 , 0.129691
316.900000 , 0.129691
317.000000 , 0.129691
317.100000 , 0.129691
317.200000 , 0.129691
317.300000 , 0.129691
317.400000 , 0.129691
317.500000 , 0.129691
317.600000 , 0.129691
317.700000 , 0.129691
317.800000 , 0.129691
317.900000 , 0.129691
318.000000 , 0.129691
318.100000 , 0.129691
318.200000 , 0.129691
318.300000 , 0.129691
318.400000 , 0.129691
318.500000 , 0.129691
318.600000 , 0.129691
318.700000 , 0.129691
318.800000 , 0.129691
318.900000 , 0.129691
319.000000 , 0.129691
319.100000 , 0.129691
319.200000 , 0.129691
319.300000 , 0.129691
319.400000 , 0.129691
319.500000 , 0.129691
319.600000 , 0.129691
319.700000 , 0.129691
319.800000 , 0.129691
319.900000 , 0.129691
320.000000 , 0.129691
320.100000 , 0.129691
320.200000 , 0.129691
320.300000 , 0.129691
320.400000 , 0.129691
320.500000 , 0.129691
320.600000 , 0.129691
320.700000 , 0.129691
320.800000 , 0.129691
320.900000 , 0.129691
321.000000 , 0.129691
321.100000 , 0.129691
321.200000 , 0.129691
321.300000 , 0.129691
321.400000 , 0.129691
321.500000 , 0.129691
321.600000 , 0.129691
321.700000 , 0.129691
321.800000 , 0.129691
321.900000 , 0.129691
322.000000 , 0.129691
322.100000 , 0.129691
322.200000 , 0.129691
322.300000 , 0.129691
322.400000 , 0.129691
322.500000 , 0.129691
322.600000 , 0.129691
322.700000 , 0.129691
322.800000 , 0.129691
322.900000 , 0.129691
323.000000 , 0.129691
323.100000 , 0.129691
323.200000 , 0.129691
323.300000 , 0.129691
323.400000 , 0.129691
323.500000 , 0.129691
323.600000 , 0.129691
323.700000 , 0.129691
323.800000 , 0.129691
323.900000 , 0.129691
324.000000 , 0.129691
324.100000 , 0.129691
324.200000 , 0.129691
324.300000 , 0.129691
324.400000 , 0.129691
324.500000 , 0.129691
324.600000 , 0.129691
324.700000 , 0.129691
324.800000 , 0.129691
324.900000 , 0.129691
325.000000 , 0.129691
325.100000 , 0.129691
325.200000 , 0.129691
325.300000 , 0.129691
325.400000 , 0.129691
325.500000 , 0.129691
325.600000 , 0.129691
325.700000 , 0.129691
325.800000 , 0.129691
325.900000 , 0.129691
326.000000 , 0.129691
326.100000 , 0.129691
326.200000 , 0.129691
326.300000 , 0.129691
326.400000 , 0.129691
326.500000 , 0.129691
326.600000 , 0.129691
326.700000 , 0.129691
326.800000 , 0.129691
326.900000 , 0.129691
327.000000 , 0.129691
327.100000 , 0.129691
327.200000 , 0.129691
327.300000 , 0.129691
327.400000 , 0.129691
327.500000 , 0.129691
327.600000 , 0.129691
327.700000 , 0.129691
327.800000 , 0.129691
327.900000 , 0.129691
328.000000 , 0.129691
328.100000 , 0.129691
328.200000 , 0.129691
328.300000 , 0.129691
328.400000 , 0.129691
328.500000 , 0.129691
328.600000 , 0.129691
328.700000 , 0.129691
328.800000 , 0.129691
328.900000 , 0.129691
329.000000 , 0.129691
329.100000 , 0.129691
329.200000 , 0.129691
329.300000 , 0.129691
329.400000 , 0.129691
329.500000 , 0.129691
329.600000 , 0.129691
329.700000 , 0.129691
329.800000 , 0.129691
329.900000 , 0.129691
330.000000 , 0.129691
330.100000 , 0.129691
330.200000 , 0.129691
330.300000 , 0.129691
330.400000 , 0.129691
330.500000 , 0.129691
330.600000 , 0.129691
330.700000 , 0.129691
330.800000 , 0.129691
330.900000 , 0.129691
331.000000 , 0.129691
331.100000 , 0.129691
331.200000 , 0.129691
331.300000 , 0.129691
331.400000 , 0.129691
331.500000 , 0.129691
331.600000 , 0.129691
331.700000 , 0.129691
331.800000 , 0.129691
331.900000 , 0.129691
332.000000 , 0.129691
332.100000 , 0.129691
332.200000 , 0.129691
332.300000 , 0.129691
332.400000 , 0.129691
332.500000 , 0.129691
332.600000 , 0.129691
332.700000 , 0.129691
332.800000 , 0.129691
332.900000 , 0.129691
333.000000 , 0.129691
333.100000 , 0.129691
333.200000 , 0.129691
333.300000 , 0.129691
333.400000 , 0.129691
333.500000 , 0.129691
333.600000 , 0.129691
333.700000 , 0.129691
333.800000 , 0.129691
333.900000 , 0.129691
334.000000 , 0.129691
334.100000 , 0.129691
334.200000 , 0.129691
334.300000 , 0.129691
334.400000 , 0.129691
334.500000 , 0.129691
334.600000 , 0.129691
334.700000 , 0.129691
334.800000 , 0.129691
334.900000 , 0.129691
335.000000 , 0.129691
335.100000 , 0.129691
335.200000 , 0.129691
335.300000 , 0.129691
335.400000 , 0.129691
335.500000 , 0.129691
335.600000 , 0.129691
335.700000 , 0.129691
335.800000 , 0.129691
335.900000 , 0.129691
336.000000 , 0.129691
336.100000 , 0.129691
336.200000 , 0.129691
336.300000 , 0.129691
336.400000 , 0.129691
336.500000 , 0.129691
336.600000 , 0.129691
336.700000 , 0.129691
336.800000 , 0.129691
336.900000 , 0.129691
337.000000 , 0.129691
337.100000 , 0.129691
337.200000 , 0.129691
337.300000 , 0.129691
337.400000 , 0.129691
337.500000 , 0.129691
337.600000 , 0.129691
337.700000 , 0.129691
337.800000 , 0.129691
337.900000 , 0.129691
338.000000 , 0.129691
338.100000 , 0.129691
338.200000 , 0.129691
338.300000 , 0.129691
338.400000 , 0.129691
338.500000 , 0.129691
338.600000 , 0.129691
338.700000 , 0.129691
338.800000 , 0.129691
338.900000 , 0.129691
339.000000 , 0.129691
339.100000 , 0.129691
339.200000 , 0.129691
339.300000 , 0.129691
339.400000 , 0.129691
339.500000 , 0.129691
339.600000 , 0.129691
339.700000 , 0.129691
339.800000 , 0.129691
339.900000 , 0.129691
340.000000 , 0.129691
340.100000 , 0.129691
340.200000 , 0.129691
340.300000 , 0.129691
340.400000 , 0.129691
340.500000 , 0.129691
340.600000 , 0.129691
340.700000 , 0.129691
340.800000 , 0.129691
340.900000 , 0.129691
341.000000 , 0.129691
341.100000 , 0.129691
341.200000 , 0.129691
341.300000 , 0.129691
341.400000 , 0.129691
341.500000 , 0.129691
341.600000 , 0.129691
341.700000 , 0.129691
341.800000 , 0.129691
341.900000 , 0.129691
342.000000 , 0.129691
342.100000 , 0.129691
342.200000 , 0.129691
342.300000 , 0.129691
342.400000 , 0.129691
342.500000 , 0.129691
342.600000 , 0.129691
342.700000 , 0.129691
342.800000 , 0.129691
342.900000 , 0.129691
343.000000 , 0.129691
343.100000 , 0.129691
343.200000 , 0.129691
343.300000 , 0.129691
343.400000 , 0.129691
343.500000 , 0.129691
343.600000 , 0.129691
343.700000 , 0.129691
343.800000 , 0.129691
343.900000 , 0.129691
344.000000 , 0.129691
344.100000 , 0.129691
344.200000 , 0.129691
344.300000 , 0.129691
344.400000 , 0.129691
344.500000 , 0.129691
344.600000 , 0.129691
344.700000 , 0.129691
344.800000 , 0.129691
344.900000 , 0.129691
345.000000 , 0.129691
345.100000 , 0.129691
345.200000 , 0.129691
345.300000 , 0.129691
345.400000 , 0.129691
345.500000 , 0.129691
345.600000 , 0.129691
345.700000 , 0.129691
345.800000 , 0.129691
345.900000 , 0.129691
346.000000 , 0.129691
346.100000 , 0.129691
346.200000 , 0.129691
346.300000 , 0.129691
346.400000 , 0.129691
346.500000 , 0.129691
346.600000 , 0.129691
346.700000 , 0.129691
346.800000 , 0.129691
346.900000 , 0.129691
347.000000 , 0.129691
347.100000 , 0.129691
347.200000 , 0.129691
347.300000 , 0.129691
347.400000 , 0.129691
347.500000 , 0.129691
347.600000 , 0.129691
347.700000 , 0.129691
347.800000 , 0.129691
347.900000 , 0.129691
348.000000 , 0.129691
348.100000 , 0.129691
348.200000 , 0.129691
348.300000 , 0.129691
348.400000 , 0.129691
348.500000 , 0.129691
348.600000 , 0.129691
348.700000 , 0.129691
348.800000 , 0.129691
348.900000 , 0.129691
349.000000 , 0.129691
349.100000 , 0.129691
349.200000 , 0.129691
349.300000 , 0.129691
349.400000 , 0.129691
349.500000 , 0.129691
349.600000 , 0.129691
349.700000 , 0.129691
349.800000 , 0.129691
349.900000 , 0.129691
350.000000 , 0.129691
350.100000 , 0.129691
350.200000 , 0.129691
350.300000 , 0.129691
350.400000 , 0.129691
350.500000 , 0.129691
350.600000 , 0.129691
350.700000 , 0.129691
350.800000 , 0.129691
350.900000 , 0.129691
351.000000 , 0.129691
351.100000 , 0.129691
351.200000 , 0.129691
351.300000 , 0.129691
351.400000 , 0.129691
351.500000 , 0.129691
351.600000 , 0.129691
351.700000 , 0.129691
351.800000 , 0.129691
351.900000 , 0.129691
352.000000 , 0.129691
352.100000 , 0.129691
352.200000 , 0.129691
352.300000 , 0.129691
352.400000 , 0.129691
352.500000 , 0.129691
352.600000 , 0.129691
352.700000 , 0.129691
352.800000 , 0.129691
352.900000 , 0.129691
353.000000 , 0.129691
353.100000 , 0.129691
353.200000 , 0.129691
353.300000 , 0.129691
353.400000 , 0.129691
353.500000 , 0.129691
353.600000 , 0.129691
353.700000 , 0.129691
353.800000 , 0.129691
353.900000 , 0.129691
354.000000 , 0.129691
354.100000 , 0.129691
354.200000 , 0.129691
354.300000 , 0.129691
354.400000 , 0.129691
354.500000 , 0.129691
354.600000 , 0.129691
354.700000 , 0.129691
354.800000 , 0.129691
354.900000 , 0.129691
355.000000 , 0.129691
355.100000 , 0.129691
355.200000 , 0.129691
355.300000 , 0.129691
355.400000 , 0.129691
355.500000 , 0.129691
355.600000 , 0.129691
355.700000 , 0.129691
355.800000 , 0.129691
355.900000 , 0.129691
356.000000 , 0.129691
356.100000 , 0.129691
356.200000 , 0.129691
356.300000 , 0.129691
356.400000 , 0.129691
356.500000 , 0.129691
356.600000 , 0.129691
356.700000 , 0.129691
356.800000 , 0.129691
356.900000 , 0.129691
357.000000 , 0.129691
357.100000 , 0.129691
357.200000 , 0.129691
357.300000 , 0.129691
357.400000 , 0.129691
357.500000 , 0.129691
357.600000 , 0.129691
357.700000 , 0.129691
357.800000 , 0.129691
357.900000 , 0.129691
358.000000 , 0.129691
358.100000 , 0.129691
358.200000 , 0.129691
358.300000 , 0.129691
358.400000 , 0.129691
358.500000 , 0.129691
358.600000 , 0.129691
358.700000 , 0.129691
358.800000 , 0.129691
358.900000 , 0.129691
359.000000 , 0.129691
359.100000 , 0.129691
359.200000 , 0.129691
359.300000 , 0.129691
359.400000 , 0.129691
359.500000 , 0.129691
359.600000 , 0.129691
359.700000 , 0.129691
359.800000 , 0.129691
359.900000 , 0.129691
360.000000 , 0.129691
360.100000 , 0.129691
360.200000 , 0.129691
360.300000 , 0.129691
360.400000 , 0.129691
360.500000 , 0.129691
360.600000 , 0.129691
360.700000 , 0.129691
360.800000 , 0.129691
360.900000 , 0.129691
361.000000 , 0.129691
361.100000 , 0.129691
361.200000 , 0.129691
361.300000 , 0.129691
361.400000 , 0.129691
361.500000 , 0.129691
361.600000 , 0.129691
361.700000 , 0.129691
361.800000 , 0.129691
361.900000 , 0.129691
362.000000 , 0.129691
362.100000 , 0.129691
362.200000 , 0.129691
362.300000 , 0.129691
362.400000 , 0.129691
362.500000 , 0.129691
362.600000 , 0.129691
362.700000 , 0.129691
362.800000 , 0.129691
362.900000 , 0.129691
363.000000 , 0.129691
363.100000 , 0.129691
363.200000 , 0.129691
363.300000 , 0.129691
363.400000 , 0.129691
363.500000 , 0.129691
363.600000 , 0.129691
363.700000 , 0.129691
363.800000 , 0.129691
363.900000 , 0.129691
364.000000 , 0.129691
364.100000 , 0.129691
364.200000 , 0.129691
364.300000 , 0.129691
364.400000 , 0.129691
364.500000 , 0.129691
364.600000 , 0.129691
364.700000 , 0.129691
364.800000 , 0.129691
364.900000 , 0.129691
365.000000 , 0.129691
365.100000 , 0.129691
365.200000 , 0.129691
365.300000 , 0.129691
365.400000 , 0.129691
365.500000 , 0.129691
365.600000 , 0.129691
365.700000 , 0.129691
365.800000 , 0.129691
365.900000 , 0.129691
366.000000 , 0.129691
366.100000 , 0.129691
366.200000 , 0.129691
366.300000 , 0.129691
366.400000 , 0.129691
366.500000 , 0.129691
366.600000 , 0.129691
366.700000 , 0.129691
366.800000 , 0.129691
366.900000 , 0.129691
367.000000 , 0.129691
367.100000 , 0.129691
367.200000 , 0.129691
367.300000 , 0.129691
367.400000 , 0.129691
367.500000 , 0.129691
367.600000 , 0.129691
367.700000 , 0.129691
367.800000 , 0.129691
367.900000 , 0.129691
368.000000 , 0.129691
368.100000 , 0.129691
368.200000 , 0.129691
368.300000 , 0.129691
368.400000 , 0.129691
368.500000 , 0.129691
368.600000 , 0.129691
368.700000 , 0.129691
368.800000 , 0.129691
368.900000 , 0.129691
369.000000 , 0.129691
369.100000 , 0.129691
369.200000 , 0.129691
369.300000 , 0.129691
369.400000 , 0.129691
369.500000 , 0.129691
369.600000 , 0.129691
369.700000 , 0.129691
369.800000 , 0.129691
369.900000 , 0.129691
370.000000 , 0.129691
370.100000 , 0.129691
370.200000 , 0.129691
370.300000 , 0.129691
370.400000 , 0.129691
370.500000 , 0.129691
370.600000 , 0.129691
370.700000 , 0.129691
370.800000 , 0.129691
370.900000 , 0.129691
371.000000 , 0.129691
371.100000 , 0.129691
371.200000 , 0.129691
371.300000 , 0.129691
371.400000 , 0.129691
371.500000 , 0.129691
371.600000 , 0.129691
371.700000 , 0.129691
371.800000 , 0.129691
371.900000 , 0.129691
372.000000 , 0.129691
372.100000 , 0.129691
372.200000 , 0.129691
372.300000 , 0.129691
372.400000 , 0.129691
372.500000 , 0.129691
372.600000 , 0.129691
372.700000 , 0.129691
372.800000 , 0.129691
372.900000 , 0.129691
373.000000 , 0.129691
373.100000 , 0.129691
373.200000 , 0.129691
373.300000 , 0.129691
373.400000 , 0.129691
373.500000 , 0.129691
373.600000 , 0.129691
373.700000 , 0.129691
373.800000 , 0.129691
373.900000 , 0.129691
374.000000 , 0.129691
374.100000 , 0.129691
374.200000 , 0.129691
374.300000 , 0.129691
374.400000 , 0.129691
374.500000 , 0.129691
374.600000 , 0.129691
374.700000 , 0.129691
374.800000 , 0.129691
374.900000 , 0.129691
375.000000 , 0.129691
375.100000 , 0.129691
375.200000 , 0.129691
375.300000 , 0.129691
375.400000 , 0.129691
375.500000 , 0.129691
375.600000 , 0.129691
375.700000 , 0.129691
375.800000 , 0.129691
375.900000 , 0.129691
376.000000 , 0.129691
376.100000 , 0.129691
376.200000 , 0.129691
376.300000 , 0.129691
376.400000 , 0.129691
376.500000 , 0.129691
376.600000 , 0.129691
376.700000 , 0.129691
376.800000 , 0.129691
376.900000 , 0.129691
377.000000 , 0.129691
377.100000 , 0.129691
377.200000 , 0.129691
377.300000 , 0.129691
377.400000 , 0.129691
377.500000 , 0.129691
377.600000 , 0.129691
377.700000 , 0.129691
377.800000 , 0.129691
377.900000 , 0.129691
378.000000 , 0.129691
378.100000 , 0.129691
378.200000 , 0.129691
378.300000 , 0.129691
378.400000 , 0.129691
378.500000 , 0.129691
378.600000 , 0.129691
378.700000 , 0.129691
378.800000 , 0.129691
378.900000 , 0.129691
379.000000 , 0.129691
379.100000 , 0.129691
379.200000 , 0.129691
379.300000 , 0.129691
379.400000 , 0.129691
379.500000 , 0.129691
379.600000 , 0.129691
379.700000 , 0.129691
379.800000 , 0.129691
379.900000 , 0.129691
380.000000 , 0.129691
380.100000 , 0.129691
380.200000 , 0.129691
380.300000 , 0.129691
380.400000 , 0.129691
380.500000 , 0.129691
380.600000 , 0.129691
380.700000 , 0.129691
380.800000 , 0.129691
380.900000 , 0.129691
381.000000 , 0.129691
381.100000 , 0.129691
381.200000 , 0.129691
381.300000 , 0.129691
381.400000 , 0.129691
381.500000 , 0.129691
381.600000 , 0.129691
381.700000 , 0.129691
381.800000 , 0.129691
381.900000 , 0.129691
382.000000 , 0.129691
382.100000 , 0.129691
382.200000 , 0.129691
382.300000 , 0.129691
382.400000 , 0.129691
382.500000 , 0.129691
382.600000 , 0.129691
382.700000 , 0.129691
382.800000 , 0.129691
382.900000 , 0.129691
383.000000 , 0.129691
383.100000 , 0.129691
383.200000 , 0.129691
383.300000 , 0.129691
383.400000 , 0.129691
383.500000 , 0.129691
383.600000 , 0.129691
383.700000 , 0.129691
383.800000 , 0.129691
383.900000 , 0.129691
384.000000 , 0.129691
384.100000 , 0.129691
384.200000 , 0.129691
384.300000 , 0.129691
384.400000 , 0.129691
384.500000 , 0.129691
384.600000 , 0.129691
384.700000 , 0.129691
384.800000 , 0.129691
384.900000 , 0.129691
385.000000 , 0.129691
385.100000 , 0.129691
385.200000 , 0.129691
385.300000 , 0.129691
385.400000 , 0.129691
385.500000 , 0.129691
385.600000 , 0.129691
385.700000 , 0.129691
385.800000 , 0.129691
385.900000 , 0.129691
386.000000 , 0.129691
386.100000 , 0.129691
386.200000 , 0.129691
386.300000 , 0.129691
386.400000 , 0.129691
386.500000 , 0.129691
386.600000 , 0.129691
386.700000 , 0.129691
386.800000 , 0.129691
386.900000 , 0.129691
387.000000 , 0.129691
387.100000 , 0.129691
387.200000 , 0.129691
387.300000 , 0.129691
387.400000 , 0.129691
387.500000 , 0.129691
387.600000 , 0.129691
387.700000 , 0.129691
387.800000 , 0.129691
387.900000 , 0.129691
388.000000 , 0.129691
388.100000 , 0.129691
388.200000 , 0.129691
388.300000 , 0.129691
388.400000 , 0.129691
388.500000 , 0.129691
388.600000 , 0.129691
388.700000 , 0.129691
388.800000 , 0.129691
388.900000 , 0.129691
389.000000 , 0.129691
389.100000 , 0.129691
389.200000 , 0.129691
389.300000 , 0.129691
389.400000 , 0.129691
389.500000 , 0.129691
389.600000 , 0.129691
389.700000 , 0.129691
389.800000 , 0.129691
389.900000 , 0.129691
390.000000 , 0.129691
390.100000 , 0.129691
390.200000 , 0.129691
390.300000 , 0.129691
390.400000 , 0.129691
390.500000 , 0.129691
390.600000 , 0.129691
390.700000 , 0.129691
390.800000 , 0.129691
390.900000 , 0.129691
391.000000 , 0.129691
391.100000 , 0.129691
391.200000 , 0.129691
391.300000 , 0.129691
391.400000 , 0.129691
391.500000 , 0.129691
391.600000 , 0.129691
391.700000 , 0.129691
391.800000 , 0.129691
391.900000 , 0.129691
392.000000 , 0.129691
392.100000 , 0.129691
392.200000 , 0.129691
392.300000 , 0.129691
392.400000 , 0.129691
392.500000 , 0.129691
392.600000 , 0.129691
392.700000 , 0.129691
392.800000 , 0.129691
392.900000 , 0.129691
393.000000 , 0.129691
393.100000 , 0.129691
393.200000 , 0.129691
393.300000 , 0.129691
393.400000 , 0.129691
393.500000 , 0.129691
393.600000 , 0.129691
393.700000 , 0.129691
393.800000 , 0.129691
393.900000 , 0.129691
394.000000 , 0.129691
394.100000 , 0.129691
394.200000 , 0.129691
394.300000 , 0.129691
394.400000 , 0.129691
394.500000 , 0.129691
394.600000 , 0.129691
394.700000 , 0.129691
394.800000 , 0.129691
394.900000 , 0.129691
395.000000 , 0.129691
395.100000 , 0.129691
395.200000 , 0.129691
395.300000 , 0.129691
395.400000 , 0.129691
395.500000 , 0.129691
395.600000 , 0.129691
395.700000 , 0.129691
395.800000 , 0.129691
395.900000 , 0.129691
396.000000 , 0.129691
396.100000 , 0.129691
396.200000 , 0.129691
396.300000 , 0.129691
396.400000 , 0.129691
396.500000 , 0.129691
396.600000 , 0.129691
396.700000 , 0.129691
396.800000 , 0.129691
396.900000 , 0.129691
397.000000 , 0.129691
397.100000 , 0.129691
397.200000 , 0.129691
397.300000 , 0.129691
397.400000 , 0.129691
397.500000 , 0.129691
397.600000 , 0.129691
397.700000 , 0.129691
397.800000 , 0.129691
397.900000 , 0.129691
398.000000 , 0.129691
398.100000 , 0.129691
398.200000 , 0.129691
398.300000 , 0.129691
398.400000 , 0.129691
398.500000 , 0.129691
398.600000 , 0.129691
398.700000 , 0.129691
398.800000 , 0.129691
398.900000 , 0.129691
399.000000 , 0.129691
399.100000 , 0.129691
399.200000 , 0.129691
399.300000 , 0.129691
399.400000 , 0.129691
399.500000 , 0.129691
399.600000 , 0.129691
399.700000 , 0.129691
399.800000 , 0.129691
399.900000 , 0.129691
